Date,Close,High,Low,Open,Volume
12/22/2016,12.96641445,13.03888973,12.88076162,12.95982568,1635300
12/23/2016,13.03889084,13.05206713,12.89394027,12.94664922,1003800
12/27/2016,13.0718317,13.11465812,13.01912276,13.03888908,769200
12/28/2016,13.03889084,13.07512722,12.98618063,13.04547836,911500
12/29/2016,13.17133331,13.19782227,13.0388923,13.0388923,1000200
12/30/2016,13.23092747,13.24417194,13.12497419,13.18457307,1522300
1/3/2017,13.38323593,13.38323593,13.17132937,13.23092825,2407400
1/4/2017,13.48257065,13.48257065,13.27728502,13.37661735,1997000
1/5/2017,13.32363892,13.46932437,13.25079556,13.35012661,1989400
1/6/2017,13.29052734,13.33025951,13.20444078,13.29052734,1523200
1/9/2017,13.29052734,13.31039406,13.16470735,13.29714958,1489400
1/10/2017,13.4163475,13.48720406,13.25079534,13.31039422,1972600
1/11/2017,13.37661457,13.46932337,13.31701569,13.44283442,1526500
1/12/2017,13.33687687,13.40309796,13.23092363,13.37661028,855400
1/13/2017,13.3302536,13.40309692,13.28389922,13.33687584,544200
1/17/2017,13.3302536,13.42627412,13.26403378,13.33687584,1284900
1/18/2017,13.37661457,13.39648002,13.25079458,13.32363793,1061300
1/19/2017,13.27728271,13.37661502,13.24417279,13.37661502,742200
1/20/2017,13.38323593,13.40972488,13.26403944,13.27728265,1322400
1/23/2017,13.45608139,13.48257035,13.37661705,13.38323802,1394700
1/24/2017,13.42958832,13.53222982,13.38323266,13.44945376,1246600
1/25/2017,13.51568031,13.52230255,13.36999484,13.3898603,950800
1/26/2017,13.66799068,13.69447965,13.47595077,13.50243847,1849200
1/27/2017,13.52230072,13.68785288,13.46932408,13.67460841,963800
1/30/2017,13.3501358,13.48257813,13.29053688,13.4627114,1330200
1/31/2017,13.25741959,13.36999513,13.21768615,13.35012841,1185300
2/1/2017,13.10434151,13.39052082,13.05109893,13.31731181,1292500
2/2/2017,13.17090034,13.20417649,13.05775967,13.12431196,1239500
2/3/2017,13.27072048,13.39051655,13.21747792,13.24409857,1197400
2/6/2017,13.21082592,13.37255041,13.19751496,13.26406849,862100
2/7/2017,13.27739143,13.41715283,13.19752687,13.27073595,942900
2/8/2017,13.3173151,13.35059124,13.19086348,13.27738348,791200
2/9/2017,13.39717102,13.39717102,13.2507543,13.30399686,850200
2/10/2017,13.53694057,13.54359606,13.35724637,13.39717799,1483600
2/13/2017,13.58353043,13.59684139,13.45707878,13.48370072,1013300
2/14/2017,13.623456,13.64009534,13.42379667,13.49700568,1143200
2/15/2017,13.63011265,13.64675072,13.44376426,13.57687007,1144200
2/16/2017,13.58353043,13.72662014,13.55025428,13.61680657,1524900
2/17/2017,13.47038555,13.58352619,13.46373007,13.56355975,1542400
2/21/2017,13.61680698,13.66339537,13.43711401,13.47039015,1126100
2/22/2017,13.56356621,13.65008624,13.5103236,13.59018815,743500
2/23/2017,13.4171505,13.63677642,13.41049501,13.57687833,1302500
2/24/2017,13.43711758,13.46373825,13.34394205,13.37721948,894200
2/27/2017,13.45707989,13.51032249,13.3838721,13.43711471,1147600
2/28/2017,13.07106972,13.40716464,12.94528451,13.35059367,6599800
3/1/2017,13.23830509,13.23830509,13.03093306,13.07107032,1508300
3/2/2017,13.14465046,13.22157829,13.09113539,13.17140863,925800
3/3/2017,12.74997902,13.04163702,12.6897744,12.98410796,1788600
3/6/2017,12.71652794,12.81017897,12.6496338,12.7098384,1381200
3/7/2017,12.80349255,12.85700762,12.6964624,12.72322058,1391200
3/8/2017,12.60280991,12.81018062,12.56267393,12.74328647,1311900
3/9/2017,12.52922821,12.68576073,12.48240268,12.63625836,1111300
3/10/2017,12.50247288,12.66301812,12.39544272,12.6295704,708700
3/13/2017,12.54930115,12.60950579,12.46902787,12.50916515,874300
3/14/2017,12.55598259,12.59611856,12.48239891,12.54929305,480700
3/15/2017,12.74328518,12.79345611,12.59611908,12.62287725,959400
3/16/2017,12.74997902,12.82356273,12.71653257,12.74328947,727900
3/17/2017,12.74997902,12.79011628,12.71653257,12.74997902,1255200
3/20/2017,12.67639923,12.81018631,12.61284919,12.79011895,765900
3/21/2017,12.509161,12.75666773,12.49578191,12.75666773,973000
3/22/2017,12.46233177,12.54929455,12.38874936,12.54929455,1133000
3/23/2017,12.46233177,12.66970376,12.45564351,12.45564351,1083500
3/24/2017,12.46233177,12.51584684,12.40212844,12.46902131,855000
3/27/2017,12.4088192,12.51384363,12.34192631,12.46233427,1335700
3/28/2017,12.44226074,12.47570717,12.35529799,12.40881304,956600
3/29/2017,12.56267929,12.56267929,12.39544448,12.44227002,971300
3/30/2017,12.76336098,12.77005052,12.53592153,12.58274707,972100
3/31/2017,12.84404945,12.85077424,12.73645543,12.76335329,1212400
4/3/2017,12.78352737,12.83732439,12.71628079,12.8305996,904200
4/4/2017,12.73645878,12.80370538,12.68266175,12.77008144,712000
4/5/2017,12.68938732,12.83732884,12.67593774,12.81042968,1402500
4/6/2017,12.82387257,12.83059735,12.6355837,12.67593113,864500
4/7/2017,12.70956039,12.84069058,12.70283561,12.82387925,980900
4/10/2017,12.81715679,12.83060637,12.69611313,12.69611313,836000
4/11/2017,12.87094975,12.90053856,12.79025485,12.81715272,610600
4/12/2017,12.82387257,12.9112935,12.79024992,12.88439435,883500
4/13/2017,12.79697704,12.84068623,12.76335311,12.81042533,524500
4/17/2017,12.86422825,12.87095304,12.79025812,12.84405516,749600
4/18/2017,12.79025269,12.89112193,12.74318046,12.85749927,752900
4/19/2017,12.88440228,12.92138798,12.76335862,12.83060524,806500
4/20/2017,12.89784718,12.91802026,12.78352836,12.91802026,719100
4/21/2017,12.86422825,12.91130178,12.83060558,12.90457699,651000
4/24/2017,12.9045763,12.9180246,12.71628604,12.9180246,1001700
4/25/2017,12.99199104,13.03906327,12.91129616,12.93146924,796700
4/26/2017,13.0188961,13.09959102,12.93147511,12.97182385,786100
4/27/2017,12.98526287,13.11303123,12.9650898,13.06595901,788500
4/28/2017,12.66080761,13.01230926,12.64526124,13.01230926,1379600
5/1/2017,12.77572155,12.83655842,12.64728801,12.70812488,737600
5/2/2017,12.84331512,12.85683471,12.7284012,12.77571847,821500
5/3/2017,12.83656025,12.86359944,12.74192567,12.85007984,968400
5/4/2017,12.83656025,12.84332005,12.70812669,12.83656025,961600
5/5/2017,12.95147228,13.03258854,12.84331813,12.85007792,973100
5/8/2017,12.6946106,12.94471668,12.6405335,12.94471668,1026700
5/9/2017,12.57292938,12.75543995,12.51209253,12.72840078,956500
5/10/2017,12.57969761,12.63377471,12.50534111,12.56617801,853000
5/11/2017,12.58644772,12.58644772,12.36337969,12.54588896,1354000
5/12/2017,12.47829342,12.57968904,12.44449574,12.56616945,684200
5/15/2017,12.59320831,12.66756476,12.49181397,12.50533356,882300
5/16/2017,12.51885414,12.65404617,12.50533455,12.59320931,1115300
5/17/2017,12.37689877,12.50533227,12.34310109,12.48505289,1572100
5/18/2017,12.63376999,12.68784707,12.39042249,12.44449957,1889000
5/19/2017,12.6946106,12.77910614,12.60673451,12.66081161,669900
5/22/2017,12.72164631,12.83656028,12.69460841,12.71488651,803600
5/23/2017,12.71487999,12.80951581,12.69798115,12.78923643,787900
5/24/2017,12.87711334,12.87711334,12.73516152,12.76895921,1131700
5/25/2017,12.70812416,12.93119226,12.67432647,12.89063477,813800
5/26/2017,12.73516273,12.75544212,12.66756607,12.70812355,427000
5/30/2017,12.70136642,12.7824814,12.67500283,12.7554435,721500
5/31/2017,12.72174835,12.76252412,12.63000482,12.74213624,1263400
6/1/2017,12.81689072,12.86446115,12.68097408,12.75572836,794800
6/2/2017,12.81009674,12.87805507,12.77611693,12.8168927,590100
6/5/2017,12.78291416,12.86446443,12.74893564,12.81009802,764600
6/6/2017,12.71495628,12.78291462,12.61301942,12.78291462,671100
6/7/2017,12.70136929,12.74214378,12.65719616,12.71495992,821900
6/8/2017,12.85086918,12.87805303,12.66058614,12.70136191,718200
6/9/2017,12.93922234,13.03436326,12.83728415,12.88485461,1055200
6/12/2017,12.99358654,13.05474762,12.94601479,12.94601479,930900
6/13/2017,13.17707157,13.17707157,12.91203547,13.00717637,1158900
6/14/2017,13.18386936,13.22464385,13.10911634,13.1770734,1015500
6/15/2017,13.14308643,13.19065686,13.11590259,13.11590259,623000
6/16/2017,13.16348171,13.16348171,13.07513548,13.16348171,1280900
6/19/2017,13.31298542,13.31978138,13.12270237,13.15668218,1086000
6/20/2017,13.23143673,13.30619103,13.12610254,13.27900847,816200
6/21/2017,13.07513142,13.27221042,13.00717309,13.23823062,500000
6/22/2017,12.99358654,13.08872745,12.96640268,13.06833955,921000
6/23/2017,12.97319889,13.06154383,12.95960696,12.99358678,2990900
6/26/2017,13.05474758,13.0887274,12.97999457,13.02076906,588100
6/27/2017,12.92562389,13.08192713,12.91882793,13.04794861,627900
6/28/2017,13.08872223,13.20425098,12.9426123,12.97998944,1210000
6/29/2017,12.87012291,13.10921781,12.78541472,13.10921781,858600
6/30/2017,12.7813139,12.92477134,12.74715805,12.89744561,797200
7/3/2017,12.99991894,13.02724336,12.8018113,12.83596847,437000
7/5/2017,12.78814507,12.99718189,12.76765208,12.95892692,866800
7/6/2017,12.66518974,12.84963325,12.6173697,12.75399578,824000
7/7/2017,12.69934177,12.76423842,12.64537437,12.69934177,562900
7/10/2017,12.51489735,12.73691434,12.51489735,12.71300497,871600
7/11/2017,12.57638168,12.59004455,12.49440708,12.54222582,669800
7/12/2017,12.58321285,12.78336878,12.57296635,12.64469445,802400
7/13/2017,12.65835571,12.65835571,12.57637982,12.60370555,636100
7/14/2017,12.76082802,12.79156882,12.68568354,12.69934641,1118500
7/17/2017,12.89062023,13.02041356,12.67884971,12.7813186,1031500
7/18/2017,12.71301079,12.87012989,12.71301079,12.85646702,888300
7/19/2017,12.70616913,12.75398784,12.66859692,12.73349355,769700
7/20/2017,12.43975639,12.71300855,12.43975639,12.71300855,1122400
7/21/2017,12.48756981,12.52855709,12.41925681,12.46707552,706200
7/24/2017,12.39876461,12.53539064,12.37827162,12.48757192,616200
7/25/2017,12.46024513,12.46707656,12.39876355,12.43975084,885900
7/26/2017,12.30996323,12.50806961,12.30313179,12.47391374,747300
7/27/2017,12.47391605,12.49782543,12.23482102,12.31679694,629200
7/28/2017,12.53539181,12.57023042,12.48074165,12.50123465,674100
7/31/2017,12.61053181,12.63785753,12.44658138,12.57637596,748800
8/1/2017,12.68609047,12.68609047,12.54872156,12.67922183,649900
8/2/2017,12.54872131,12.70669614,12.48690485,12.69295886,506800
8/3/2017,12.4319582,12.57619576,12.40791861,12.5487225,545300
8/4/2017,12.48690414,12.54528563,12.40791674,12.45256094,595600
8/7/2017,12.5212431,12.56245493,12.44569068,12.51437446,505700
8/8/2017,12.30145264,12.69295595,12.17781974,12.56932305,1526200
8/9/2017,12.19842625,12.32205915,12.15034707,12.30145323,1001900
8/10/2017,12.08166599,12.17782437,12.04045545,12.15035111,1234300
8/11/2017,12.28085041,12.30832498,12.01297992,12.01984856,2966400
8/14/2017,12.34266472,12.4250871,12.2877169,12.37700792,899400
8/15/2017,12.4319582,12.4663001,12.1984296,12.37014173,1456100
8/16/2017,12.49376869,12.5143733,12.45599183,12.48690005,831800
8/17/2017,12.38387394,12.56932196,12.3770053,12.49376955,730700
8/18/2017,12.30832481,12.45256237,12.27398291,12.36327264,962900
8/21/2017,12.30832481,12.34953536,12.21903509,12.29458753,710000
8/22/2017,12.37014008,12.41066414,12.30832361,12.33579687,620400
8/23/2017,12.31518841,12.41134674,12.30831977,12.34953029,548600
8/24/2017,12.29458523,12.40448086,12.263677,12.36327033,919400
8/25/2017,12.28771687,12.34953332,12.24650633,12.32892871,510500
8/28/2017,12.19155884,12.33579637,12.17095291,12.3220604,688700
8/29/2017,12.23277283,12.2602474,12.14348309,12.15722037,762200
8/30/2017,12.35640049,12.37700641,12.23276759,12.30832132,650700
8/31/2017,12.55669975,12.56360679,12.35639973,12.42546875,1949200
9/1/2017,12.57051659,12.60505044,12.49108634,12.52216734,650400
9/5/2017,12.46690845,12.61195351,12.41165351,12.57051263,1320400
9/6/2017,12.60505199,12.61886607,12.46691391,12.48763502,1027600
9/7/2017,12.56360435,12.61885929,12.49798821,12.5981382,812300
9/8/2017,12.66720963,12.73282447,12.51525884,12.53597862,808700
9/11/2017,12.83988094,12.89858875,12.7266085,12.74318511,1226100
9/12/2017,12.83297348,12.92966931,12.78462557,12.85369458,1278300
9/13/2017,12.99874401,13.01255808,12.83988614,12.85370021,1831800
9/14/2017,12.94348717,12.99183509,12.84679131,12.99183509,975700
9/15/2017,12.957304,13.01601183,12.91240892,12.95039696,4277800
9/18/2017,12.90895653,13.04709331,12.88132838,13.00565241,1066500
9/19/2017,12.83988094,12.94348381,12.784626,12.92276271,1116600
9/20/2017,12.92967224,12.93657928,12.81916232,12.86751025,629900
9/21/2017,12.8744154,12.97111255,12.86750836,12.92276331,832700
9/22/2017,12.88132763,12.92967557,12.84886601,12.8951417,552000
9/25/2017,12.88132763,13.02637276,12.88132763,12.8951417,1375400
9/26/2017,12.95039845,13.04364147,12.8606096,12.9020505,1039800
9/27/2017,12.97111988,12.99874671,12.90205082,12.95730581,1032200
9/28/2017,13.05399418,13.05399418,12.90204339,12.95729835,894400
9/29/2017,13.06090069,13.08852882,12.99183167,13.01945981,930700
10/2/2017,13.09544182,13.12306997,13.03328112,13.05400091,1015000
10/3/2017,13.03294468,13.13362571,12.96350944,13.13015322,989200
10/4/2017,13.09543419,13.12320748,12.95656374,13.01905531,938300
10/5/2017,13.13710213,13.19265007,13.0607232,13.12321481,964900
10/6/2017,13.10238171,13.13709867,13.05377611,13.09543805,1160800
10/9/2017,13.10238171,13.12321135,13.03294646,13.10238171,674300
10/10/2017,13.15793324,13.17181923,13.11627128,13.12321494,642700
10/11/2017,13.18570709,13.19265075,13.1371028,13.14404646,726600
10/12/2017,13.35928822,13.36623187,13.14404018,13.14404018,1119600
10/13/2017,13.34540367,13.38706562,13.22042181,13.36623464,960300
10/16/2017,13.27597046,13.36623536,13.24819583,13.35234805,688000
10/17/2017,13.22736263,13.30721402,13.19264567,13.26902457,747500
10/18/2017,13.32457256,13.35928952,13.23083518,13.24819366,541300
10/19/2017,13.33845901,13.34887516,13.22042082,13.24819412,596000
10/20/2017,13.22736263,13.35928946,13.1440414,13.35928946,771000
10/23/2017,13.11627293,13.29680411,13.09891444,13.2690308,844600
10/24/2017,13.22042656,13.24819987,13.11627298,13.13710396,756200
10/25/2017,13.13015079,13.23430297,13.03988593,13.21347333,891400
10/26/2017,13.11627293,13.14404757,13.03295166,13.13016025,704700
10/27/2017,13.12321186,13.14404283,13.02947447,13.09543856,574700
10/30/2017,13.03294468,13.13709687,12.97739675,13.13709687,872800
10/31/2017,13.15098286,13.16834133,12.9642021,13.04683067,1047500
11/1/2017,13.21347904,13.21347904,13.09891067,13.17876075,1091600
11/2/2017,13.20649719,13.2679223,13.10947276,13.26233856,798300
11/3/2017,13.17159748,13.2413982,13.13669579,13.15065647,543800
11/6/2017,13.19951248,13.2483735,13.13669079,13.20649282,805000
11/7/2017,13.30422211,13.54154832,13.15763897,13.17159965,1714200
11/8/2017,13.45080566,13.49268637,13.31818189,13.33214256,1551700
11/9/2017,13.42288589,13.47174694,13.38798553,13.42986623,1246900
11/10/2017,13.35308647,13.40892787,13.30422541,13.30422541,665300
11/13/2017,13.42986202,13.47174272,13.38100099,13.38100099,1040600
11/14/2017,13.41590023,13.44033074,13.33911919,13.36005887,728000
11/15/2017,13.38100433,13.44382606,13.32516295,13.40892436,834700
11/16/2017,13.44382191,13.45778258,13.36005919,13.37401987,1155700
11/17/2017,13.48570442,13.48570442,13.40194303,13.40892203,862200
11/20/2017,13.51363087,13.57575364,13.45080913,13.51363087,1360500
11/21/2017,13.61135197,13.61135197,13.43684745,13.51362987,1221300
11/22/2017,13.55550385,13.61134521,13.50734045,13.61134521,740400
11/24/2017,13.5904026,13.60436328,13.52060191,13.57644326,384900
11/27/2017,13.56248665,13.59040667,13.52758496,13.59040667,804800
11/28/2017,13.51363087,13.59739229,13.42288777,13.59739229,835300
11/29/2017,13.53456688,13.59040826,13.48570584,13.51362719,861100
11/30/2017,13.59738541,13.59738541,13.47872234,13.58342473,1610000
12/1/2017,13.58336163,13.64650752,13.40795665,13.63949116,1051600
12/4/2017,13.66754723,13.7447258,13.58335364,13.61843408,1420500
12/5/2017,13.60440445,13.67456668,13.57634036,13.67456668,931300
12/6/2017,13.65351582,13.70263031,13.54827315,13.60440266,1413800
12/7/2017,13.80787468,13.83593877,13.62545341,13.64650248,2131900
12/8/2017,13.84996891,13.87803433,13.76577532,13.7938394,3112600
12/11/2017,13.72367573,13.89206423,13.69561165,13.814887,2050000
12/12/2017,13.78682327,13.84295278,13.71666105,13.75174283,992100
12/13/2017,13.75875854,13.82190441,13.74472583,13.78682263,1187400
12/14/2017,13.84295559,13.86400466,13.68859975,13.76577834,1486200
12/15/2017,13.9271431,13.96923988,13.8569809,13.86399725,2144800
12/18/2017,14.05343914,14.13763273,13.94679268,13.96222786,2020400
12/19/2017,13.75875854,14.06045514,13.7096454,14.06045514,1328200
12/20/2017,13.70964527,13.84996836,13.70964527,13.81488793,1092300
12/21/2017,13.7166605,13.75524979,13.66754735,13.74472592,950500
12/22/2017,13.78682327,13.83593642,13.68859697,13.74472648,792700
12/26/2017,13.78682327,13.84996914,13.75174283,13.75174283,673800
12/27/2017,13.82190609,13.83593746,13.75876022,13.78682431,688700
12/28/2017,13.89206982,13.89206982,13.77279441,13.80085984,1108700
12/29/2017,13.75875854,13.91311435,13.75174219,13.89206528,922200
1/2/2018,13.8222332,13.8715981,13.70939875,13.8222332,1140800
1/3/2018,13.77991676,13.8645419,13.70939492,13.81517701,868800
1/4/2018,13.61066246,13.80812334,13.58950685,13.78696639,1500100
1/5/2018,13.58950615,13.66002798,13.54014127,13.63181871,1358600
1/8/2018,13.73760223,13.73760223,13.55424598,13.56835062,1236000
1/9/2018,13.73760223,13.8151764,13.70375164,13.77991615,1184100
1/10/2018,13.73760223,13.80107176,13.63182014,13.71644662,1180100
1/11/2018,13.87159157,13.89979949,13.75170486,13.75170486,1217900
1/12/2018,13.78696251,13.92095383,13.75875459,13.89274591,989800
1/16/2018,13.83633041,13.9491648,13.76228175,13.78696419,1471100
1/17/2018,14.04084587,14.09726308,13.836334,13.88569889,1543300
1/18/2018,13.85043621,14.05494941,13.80812364,14.05494941,1416300
1/19/2018,13.94917107,13.95622339,13.78697039,13.82928431,1173100
1/22/2018,13.94211388,13.959744,13.85748741,13.95621851,1149700
1/23/2018,14.06906128,14.06906128,13.88147328,13.92801753,1239200
1/24/2018,14.18893909,14.19599007,14.04789543,14.06200007,1720200
1/25/2018,14.10432053,14.23831195,14.03379865,14.21010266,1403100
1/26/2018,14.04084587,14.13957565,13.94916841,14.13252467,943200
1/29/2018,13.92095852,14.02039447,13.86454131,14.01263732,1437300
1/30/2018,13.75170994,13.91390927,13.73055298,13.88570133,1092700
1/31/2018,13.74465847,13.96327503,13.66003331,13.78697105,2226900
2/1/2018,13.56744099,13.78718631,13.56744099,13.74465417,1504400
2/2/2018,13.27681351,13.55326704,13.23428271,13.53908966,1820300
2/5/2018,12.87985611,13.31225677,12.78061715,13.26263594,1761400
2/6/2018,12.99327087,13.02162563,12.51833948,12.75934952,2561900
2/7/2018,12.83732033,13.17048055,12.83023164,12.97200134,1651800
2/8/2018,12.53960609,12.8869438,12.53960609,12.8869438,1947200
2/9/2018,12.76644135,12.83023822,12.3978375,12.61758153,1762600
2/12/2018,12.78061485,12.83377799,12.44674475,12.83023433,1931600
2/13/2018,12.87276745,12.91529824,12.65302345,12.74517372,1290100
2/14/2018,12.91529942,12.91529942,12.72391016,12.78770703,1169400
2/15/2018,12.9790926,13.08258503,12.83732287,12.95073919,1152100
2/16/2018,13.02162743,13.09251163,12.94436164,12.98618397,873800
2/20/2018,12.87276745,13.04998066,12.85859007,13.00744987,1267100
2/21/2018,12.73808289,12.90820738,12.73808289,12.76643764,1357800
2/22/2018,12.7026453,12.83023905,12.65656948,12.77353087,1095700
2/23/2018,12.60340214,12.69200873,12.53606026,12.66719899,1412300
2/26/2018,12.42618847,12.59631296,12.36948031,12.59631296,1879800
2/27/2018,12.11429214,12.44745241,12.09302608,12.40492163,2172300
2/28/2018,12.0434103,12.19227011,12.01505689,12.10720717,3153200
3/1/2018,12.06479931,12.1860178,12.00062474,12.01488605,1579000
3/2/2018,12.1147089,12.20027543,11.92218524,12.02914374,3432400
3/5/2018,12.06479931,12.17888714,12.0077554,12.10045124,1809100
3/6/2018,12.12897491,12.17175751,12.04340836,12.07906166,1904700
3/7/2018,12.27871418,12.30010616,12.06836448,12.07906115,3394200
3/8/2018,12.26445293,12.3357568,12.21453832,12.3357568,1235000
3/9/2018,12.39280701,12.40706833,12.21454453,12.28584979,1602000
3/12/2018,12.34289169,12.47124088,12.26445714,12.42845827,1543600
3/13/2018,12.39280701,12.43630364,12.30367577,12.37141638,1147300
3/14/2018,12.39993477,12.44628338,12.33576018,12.39993477,1016900
3/15/2018,12.41419411,12.43558609,12.30010627,12.43558609,1199000
3/16/2018,12.50688934,12.53541062,12.41347949,12.44984408,1560200
3/19/2018,12.49263191,12.54610983,12.36784739,12.52115319,1156900
3/20/2018,12.35714722,12.53540958,12.30010331,12.49975765,1104400
3/21/2018,12.36428261,12.42845719,12.27871604,12.35002129,1137100
3/22/2018,12.207407,12.50688782,12.19314568,12.30010283,1632900
3/23/2018,12.01488686,12.30010644,11.94358162,12.23593187,1741800
3/26/2018,12.18601894,12.1931496,12.03627781,12.10758305,1542800
3/27/2018,12.23593235,12.3179329,12.07193125,12.17888843,1381400
3/28/2018,12.39280701,12.55680952,12.27871913,12.30724178,1624800
3/29/2018,12.52828121,12.56393451,12.36071412,12.40706273,1747300
4/2/2018,12.43505764,12.59999752,12.31314526,12.54979855,1672700
4/3/2018,12.67171097,12.72908142,12.4278862,12.4709137,1555000
4/4/2018,12.64302731,12.72908368,12.55697229,12.59282832,2022400
4/5/2018,12.64302731,12.69968103,12.59282832,12.6788847,1235800
4/6/2018,12.55696964,12.67888202,12.51394215,12.57848407,1172200
4/9/2018,12.3776865,12.58565387,12.3776865,12.5641408,1098600
4/10/2018,12.28445339,12.42788014,12.26652539,12.42788014,1049600
4/11/2018,12.40637207,12.47808548,12.24860366,12.26294662,962900
4/12/2018,12.68605328,12.75776668,12.34182921,12.4494,2418600
4/13/2018,12.65736485,12.70397875,12.57848135,12.68605075,1608800
4/16/2018,12.72191334,12.83665427,12.66454287,12.72191334,1102700
4/17/2018,12.75059032,12.82230233,12.70756148,12.77210338,1474500
4/18/2018,12.89401722,12.95855913,12.81369888,12.82230383,1527500
4/19/2018,12.81513596,12.89401946,12.74342256,12.88684799,924100
4/20/2018,12.80796242,12.88684591,12.79361947,12.84381843,1025800
4/23/2018,12.80079269,12.8904341,12.7577652,12.84382018,599100
4/24/2018,12.84382248,12.87250839,12.78645203,12.87250839,1158500
4/25/2018,12.87967777,12.90836368,12.76852329,12.81513721,1132000
4/26/2018,12.89401722,12.93704607,12.83664678,12.90836017,1328300
4/27/2018,12.9442215,12.97290741,12.83665206,12.89402252,1140900
4/30/2018,12.90119076,12.98724711,12.87967633,12.98007563,1404000
5/1/2018,12.94446087,12.98772887,12.80744391,12.91561461,1033000
5/2/2018,12.90119076,13.01296792,12.82907788,12.93724857,1445800
5/3/2018,13.03099632,13.09589902,12.91561406,12.92282562,1102300
5/4/2018,13.18244076,13.23292034,13.00936731,13.05263533,1113500
5/7/2018,13.41319942,13.46367899,13.18964649,13.2112798,1288000
5/8/2018,13.24733734,13.41319915,13.15358841,13.41319915,1085700
5/9/2018,13.3627224,13.4059904,13.1680143,13.24012856,1183800
5/10/2018,13.38435364,13.50694745,13.34108564,13.41319989,1298800
5/11/2018,13.31224251,13.47449927,13.30503232,13.42762616,1051500
5/14/2018,13.24733734,13.36993115,13.19685641,13.33387334,907300
5/15/2018,13.16079807,13.27978677,13.13916339,13.18964432,1840000
5/16/2018,13.26175976,13.31223932,13.20406863,13.23291488,940900
5/17/2018,13.18244076,13.31224481,13.16801763,13.29061149,1107000
5/18/2018,13.26175976,13.26175976,13.15358907,13.21849176,1069700
5/21/2018,13.42761993,13.46367636,13.31223633,13.33387102,1140300
5/22/2018,13.44926071,13.4961352,13.37714644,13.42041583,934500
5/23/2018,13.6800251,13.69444823,13.45647209,13.45647209,1718300
5/24/2018,13.73771191,13.75934659,13.66559903,13.69444391,1119300
5/25/2018,13.74492359,13.77376984,13.69660763,13.70886715,729200
5/29/2018,13.77377129,13.7954046,13.67281077,13.70165703,1064700
5/30/2018,13.85309029,13.90140761,13.78097743,13.80261074,1144300
5/31/2018,13.72329426,13.88194456,13.70887113,13.88194456,2245500
6/1/2018,13.73778915,13.81028297,13.65804429,13.77403606,1458900
6/4/2018,13.77403641,13.81028332,13.7377895,13.77403641,1199100
6/5/2018,13.72328854,13.86320292,13.70153956,13.79578373,1334400
6/6/2018,13.76679134,13.80303965,13.64354987,13.72329476,1047500
6/7/2018,13.75953579,13.79578408,13.5927978,13.78853442,1497300
6/8/2018,13.61454868,13.80303567,13.60004936,13.75228806,929800
6/11/2018,13.57829952,13.70154095,13.54205261,13.62904575,937700
6/12/2018,13.5710535,13.65804805,13.54205625,13.59280249,1110300
6/13/2018,13.46230888,13.61454896,13.36806608,13.59279998,1122700
6/14/2018,13.58555031,13.61454895,13.46230887,13.48405784,853400
6/15/2018,13.44781017,13.5928006,13.4405619,13.57830128,1832200
6/18/2018,13.36806297,13.50942784,13.30281744,13.43330851,1570000
6/19/2018,13.172328,13.37531428,13.16870386,13.30281908,1809000
6/20/2018,13.25207901,13.33182252,13.19770724,13.20858104,2922800
6/21/2018,13.33181572,13.3426909,13.22307361,13.25207225,1087800
6/22/2018,13.37531757,13.44056313,13.32456995,13.38981551,1397800
6/25/2018,13.33906651,13.43331069,13.32456719,13.36806514,1046500
6/26/2018,13.29557323,13.35356914,13.28107391,13.35356914,977500
6/27/2018,13.21582508,13.36806515,13.20857542,13.3245672,1000300
6/28/2018,13.16507912,13.30281987,13.15782946,13.23032466,1321000
6/29/2018,13.03386497,13.09218199,12.86620373,12.93910034,2809800
7/2/2018,13.01928711,13.05573472,12.88078367,13.01199731,1445000
7/3/2018,13.21610832,13.28171515,13.02657903,13.07031645,1350700
7/5/2018,13.28900242,13.29629222,13.18694799,13.245265,1208800
7/6/2018,13.38376713,13.39105693,13.28171132,13.30358072,1004600
7/9/2018,13.29629135,13.41292538,13.24890834,13.38376757,973000
7/10/2018,13.27442455,13.37648039,13.25255654,13.29629396,969700
7/11/2018,13.11405277,13.35461066,13.11405277,13.25984602,1401600
7/12/2018,13.16508102,13.19424023,13.03386737,13.1286334,1192000
7/13/2018,13.21610832,13.27442535,13.15050288,13.1869505,1055100
7/16/2018,13.16508102,13.23068785,13.13592321,13.21610825,660200
7/17/2018,13.09218121,13.25984383,13.07031319,13.19423702,923300
7/18/2018,13.12134743,13.13592704,12.99742353,13.09218821,979200
7/19/2018,13.26713562,13.33274244,13.08562332,13.12134237,804600
7/20/2018,13.19423866,13.2744237,13.13592164,13.25255568,888300
7/23/2018,13.28170967,13.28170967,13.17965526,13.22339267,773400
7/24/2018,13.13592339,13.29629486,13.13592339,13.29629486,744300
7/25/2018,13.11405277,13.1942392,13.01199833,13.13592218,988100
7/26/2018,13.0848999,13.23798162,13.0739645,13.12134753,568300
7/27/2018,12.9974184,13.14321165,12.975549,13.14321165,721300
7/30/2018,13.04844379,13.09947101,12.96096897,13.01199618,769500
7/31/2018,13.11405277,13.22339702,13.03386635,13.04844595,1249700
8/1/2018,13.26066113,13.26799167,13.05540993,13.09939322,1012900
8/2/2018,13.20935059,13.31564148,13.20202004,13.23134084,890200
